7.2402 7.0931 -4.3655
7.0586 7.9065 -4.9181
7.8693 8.3142 -5.3383
6.9078 8.5265 -5.5126
6.9042 7.7055 -6.0835
7.5698 7.3378 -5.4340
7.9899 6.5219 -5.8313
8.8075 6.6825 -6.3843
9.3940 7.2627 -5.8191
9.9193 6.4442 -6.0519
10.7693 6.5390 -6.5702
11.4400 6.9494 -7.1880
10.4683 7.0762 -6.9886
10.9690 7.8542 -6.6091
10.4972 7.7662 -7.4864
10.3815 8.0313 -8.4436
9.5369 8.3396 -8.0060
10.4944 8.5090 -7.7728
10.6908 9.2391 -8.4272
9.7979 9.3163 -7.9836
10.2341 10.2091 -8.0957
9.3663 10.1484 -7.6025
8.7345 10.7445 -8.0980
8.0570 10.2675 -8.6580
8.7988 9.7324 -9.0622
9.4142 10.0313 -8.3329
8.7441 10.1261 -7.5967
8.1844 9.6076 -6.9502
7.8924 10.5476 -6.7734
8.1807 9.6043 -6.6085
7.5034 9.4192 -5.8964
8.2288 10.1074 -5.8820
8.8785 10.6290 -6.4350
9.5175 11.3618 -6.2011
8.8176 11.9264 -5.7637
8.0105 12.1574 -5.2203
7.4389 12.7060 -4.6102
8.1525 12.2965 -4.0419
8.9381 12.9114 -3.9728
9.8316 13.3378 -4.1136
9.1897 13.3619 -4.8800
8.2062 13.2569 -4.7323
7.2415 12.9948 -4.7582
7.6835 13.8882 -4.6766
7.7118 14.6774 -4.0631
7.0319 14.8424 -4.7776
7.5894 14.3571 -5.4512
6.9579 14.4739 -4.6846
6.4953 15.3005 -4.3640
5.9306 16.1103 -4.2052
5.2780 15.3615 -4.0896
4.3881 15.1896 -3.6671
4.6979 15.7714 -4.4192
5.3621 15.0754 -4.6919
5.0106 15.7613 -4.0548
4.5858 16.5840 -4.4326
4.3397 17.5529 -4.4579
4.4678 16.5622 -4.5047
3.5497 16.1876 -4.6346
4.3697 15.9285 -5.1450
3.9806 15.5936 -6.0032
4.6665 15.5598 -6.7301
5.3019 15.0783 -6.1263
4.6163 14.3965 -5.8712
5.1567 13.6650 -5.4555
4.4870 14.0031 -6.1166
4.1060 14.6663 -6.7608
3.5957 14.5100 -5.9152
3.3239 14.7199 -6.8544
2.9628 13.8744 -7.2477
3.3036 14.4127 -8.0185
3.0008 15.3495 -8.1937
3.4646 14.8722 -8.9401
2.7910 14.3242 -8.4442
2.5655 13.4354 -8.8432
1.5746 13.4415 -8.7092
1.2403 12.7628 -9.3631
2.0071 12.8798 -9.9943
1.0446 12.6791 -10.1769
0.4345 12.9550 -10.9196
-0.0359 12.4251 -11.6252
0.8490 12.0112 -11.4116
1.2883 12.0495 -12.3091
2.0062 12.1103 -13.0026
2.4794 11.8145 -12.1727
3.2803 12.0492 -11.6218
3.9276 11.8366 -12.3538
3.3601 12.5664 -11.9725
2.7214 11.9448 -11.5190
2.2047 11.1645 -11.8712
2.4683 11.9240 -12.4659
